120 180
53 48 -9140
54 48 -9420
55 48 -8950
56 48 -10210
57 48 -9570
58 48 -8530
59 48 -9950
60 48 -10210
61 48 -8960
62 48 -8620
63 48 -9530
64 48 -9520
65 48 -9650
66 48 -9150
67 48 -8860
68 48 -9040
69 48 -8910
70 48 -9430
71 48 -8950
72 48 -9700
73 48 -9220
74 48 -10860
75 48 -12180
76 48 -11360
77 48 -9360
78 48 -9340
79 48 -9440
80 48 -9690
81 48 -9360
82 48 -9570
83 48 -9620
84 48 -9620
85 48 -9820
86 48 -10230
87 48 -10580
88 48 -11090
89 48 -11040
90 48 -11040
91 48 -11160
92 48 -11440
93 48 -11270
94 48 -11120
95 48 -11360
96 48 -10820
97 48 -10560
98 48 -10940
99 48 -10890
100 48 -9520
101 48 -9380
102 48 -9500
103 48 -10540
104 48 -10510
105 48 -10170
106 48 -9700
107 48 -9450
108 48 -9720
109 48 -9750
110 48 -9820
111 48 -9430
112 48 -9580
113 48 -8870
114 48 -8910
115 48 -11320
20 47 -19560
21 47 -19410
22 47 -18310
23 47 -17430
24 47 -16870
25 47 -16059
26 47 -15520
27 47 -15200
28 47 -14860
29 47 -14170
30 47 -13120
31 47 -12410
32 47 -11540
33 47 -10270
34 47 -10270
35 47 -9030
36 47 -9030
37 47 -10240
38 47 -11780
39 47 -12410
40 47 -12600
41 47 -12530
42 47 -12490
43 47 -12230
44 47 -11850
45 47 -10830
46 47 -9410
47 47 -9670
48 47 -9310
49 47 -9240
50 47 -9860
51 47 -9330
52 47 -9160
53 47 -9130
54 47 -9340
55 47 -8950
56 47 -9620
57 47 -9110
58 47 -8840
59 47 -9550
60 47 -9520
61 47 -8720
62 47 -8540
63 47 -8560
64 47 -8810
65 47 -9080
66 47 -9200
67 47 -10050
68 47 -9660
69 47 -9660
70 47 -10170
71 47 -10440
72 47 -10460
73 47 -10160
74 47 -11290
75 47 -11560
76 47 -9660
77 47 -9430
78 47 -9370
79 47 -9180
80 47 -9610
81 47 -10800
82 47 -10230
83 47 -10310
84 47 -10310
85 47 -10280
86 47 -10610
87 47 -10850
88 47 -10910
89 47 -11180
90 47 -11180
91 47 -10860
92 47 -10860
93 47 -10960
94 47 -10700
95 47 -11120
96 47 -10080
97 47 -10080
98 47 -11530
99 47 -10280
100 47 -9540
101 47 -9030
102 47 -9140
103 47 -9890
104 47 -10230
105 47 -9890
106 47 -9880
107 47 -9970
108 47 -10480
109 47 -9780
110 47 -9390
111 47 -8940
112 47 -9650
113 47 -9610
114 47 -8660
115 47 -8820
20 46 -19770
21 46 -19040
22 46 -17800
23 46 -16710
24 46 -16280
25 46 -15740
26 46 -15290
27 46 -14950
28 46 -14720
29 46 -13840
30 46 -12350
31 46 -12070
32 46 -11280
33 46 -10290
34 46 -9960
35 46 -9030
36 46 -9030
37 46 -11370
38 46 -12210
39 46 -11980
40 46 -12030
41 46 -11870
42 46 -12120
43 46 -11970
44 46 -11970
45 46 -11890
46 46 -10480
47 46 -9860
48 46 -9810
49 46 -10210
50 46 -9140
51 46 -9500
52 46 -9460
53 46 -8970
54 46 -9000
55 46 -8840
56 46 -8620
57 46 -9350
58 46 -9100
59 46 -9540
60 46 -9520
61 46 -9020
62 46 -8530
63 46 -8400
64 46 -8730
65 46 -8880
66 46 -9460
67 46 -10140
68 46 -10150
69 46 -10420
70 46 -10790
71 46 -11430
72 46 -9660
73 46 -9690
74 46 -11500
75 46 -10340
76 46 -10090
77 46 -10240
78 46 -9700
79 46 -9660
80 46 -9200
81 46 -9470
82 46 -10410
83 46 -10430
84 46 -10430
85 46 -11330
86 46 -10580
87 46 -10580
88 46 -10670
89 46 -11040
90 46 -11110
91 46 -10940
92 46 -10900
93 46 -10920
94 46 -10340
95 46 -10450
96 46 -10250
97 46 -10010
98 46 -12010
99 46 -11090
100 46 -9670
101 46 -9300
102 46 -9420
103 46 -9610
104 46 -10060
105 46 -9930
106 46 -10100
107 46 -9840
108 46 -9560
109 46 -9530
110 46 -9390
111 46 -9260
112 46 -9670
113 46 -9420
114 46 -8740
115 46 -8820
20 45 -19550
21 45 -18210
22 45 -17190
23 45 -16510
24 45 -15690
25 45 -15280
26 45 -15080
27 45 -14900
28 45 -14160
29 45 -13210
30 45 -12330
31 45 -11130
32 45 -11040
33 45 -10980
34 45 -10550
35 45 -9760
36 45 -9760
37 45 -11420
38 45 -11540
39 45 -11110
40 45 -11110
41 45 -11390
42 45 -11460
43 45 -11850
44 45 -11930
45 45 -12190
46 45 -11780
47 45 -10980
48 45 -9610
49 45 -9360
50 45 -9140
51 45 -9500
52 45 -9110
53 45 -8910
54 45 -9120
55 45 -8940
56 45 -9030
57 45 -9350
58 45 -8900
59 45 -9150
60 45 -9440
61 45 -9010
62 45 -9070
63 45 -8710
64 45 -8870
65 45 -8950
66 45 -8950
67 45 -10140
68 45 -10390
69 45 -10110
70 45 -10680
71 45 -10680
72 45 -9450
73 45 -9450
74 45 -11210
75 45 -9890
76 45 -10100
77 45 -9650
78 45 -9860
79 45 -10810
80 45 -8750
81 45 -8920
82 45 -9450
83 45 -10430
84 45 -10430
85 45 -10530
86 45 -10230
87 45 -10350
88 45 -11100
89 45 -11230
90 45 -11460
91 45 -10560
92 45 -10540
93 45 -10770
94 45 -10650
95 45 -10950
96 45 -11110
97 45 -10850
98 45 -10910
99 45 -10680
100 45 -10030
101 45 -8970
102 45 -8970
103 45 -9810
104 45 -10180
105 45 -10170
106 45 -9740
107 45 -10150
108 45 -9570
109 45 -9530
110 45 -9310
111 45 -9300
112 45 -9910
113 45 -10210
114 45 -9890
115 45 -11940
20 44 -18950
21 44 -17960
22 44 -16700
23 44 -16020
24 44 -15640
25 44 -15130
26 44 -15100
27 44 -14620
28 44 -13540
29 44 -12520
30 44 -11910
31 44 -11130
32 44 -11130
33 44 -11090
34 44 -10120
35 44 -9660
36 44 -9660
37 44 -11420
38 44 -11670
39 44 -11070
40 44 -11070
41 44 -11370
42 44 -11380
43 44 -11350
44 44 -11560
45 44 -12080
46 44 -12060
47 44 -11210
48 44 -9620
49 44 -9310
50 44 -9310
51 44 -10330
52 44 -10410
53 44 -10030
54 44 -10210
55 44 -10210
56 44 -10100
57 44 -9290
58 44 -9030
59 44 -9200
60 44 -9040
61 44 -9010
62 44 -9190
63 44 -9320
64 44 -9050
65 44 -9000
66 44 -6290
67 44 -9360
68 44 -9470
69 44 -9520
70 44 -10310
71 44 -10680
72 44 -9480
73 44 -9480
74 44 -9580
75 44 -9160
76 44 -9160
77 44 -9290
78 44 -9530
79 44 -10300
80 44 -8870
81 44 -8830
82 44 -9450
83 44 -10170
84 44 -10350
85 44 -9350
86 44 -9970
87 44 -10620
88 44 -10620
89 44 -10540
90 44 -10530
91 44 -10480
92 44 -9650
93 44 -10770
94 44 -10810
95 44 -11290
96 44 -11720
97 44 -12130
98 44 -11530
99 44 -10370
100 44 -10160
101 44 -9430
102 44 -9340
103 44 -10380
104 44 -9960
105 44 -9960
106 44 -10120
107 44 -9920
108 44 -9920
109 44 -9720
110 44 -9370
111 44 -9380
112 44 -9620
113 44 -9250
114 44 -9260
115 44 -9950
20 43 -18300
21 43 -17260
22 43 -16230
23 43 -15540
24 43 -15260
25 43 -14970
26 43 -14610
27 43 -13870
28 43 -12890
29 43 -12060
30 43 -10940
31 43 -10280
32 43 -10280
33 43 -11150
34 43 -10480
35 43 -9970
36 43 -10090
37 43 -10350
38 43 -10530
39 43 -11080
40 43 -11250
41 43 -10910
42 43 -10580
43 43 -10580
44 43 -11280
45 43 -11480
46 43 -12050
47 43 -11970
48 43 -11760
49 43 -11290
50 43 -11090
51 43 -11390
52 43 -11590
53 43 -11290
54 43 -10110
55 43 -9970
56 43 -9480
57 43 -9160
58 43 -8840
59 43 -8740
60 43 -8740
61 43 -9150
62 43 -8740
63 43 -9110
64 43 -8680
65 43 -8750
66 43 -8270
67 43 -8670
68 43 -8730
69 43 -8870
70 43 -9320
71 43 -10950
72 43 -11390
73 43 -9560
74 43 -9560
75 43 -9160
76 43 -9160
77 43 -9360
78 43 -9360
79 43 -9320
80 43 -9120
81 43 -9120
82 43 -9020
83 43 -9020
84 43 -9450
85 43 -9350
86 43 -9660
87 43 -10030
88 43 -10360
89 43 -10400
90 43 -10290
91 43 -10410
92 43 -9330
93 43 -10530
94 43 -11120
95 43 -11970
96 43 -12290
97 43 -11620
98 43 -11490
99 43 -10370
100 43 -10470
101 43 -10420
102 43 -9780
103 43 -9610
104 43 -9550
105 43 -9990
106 43 -9930
107 43 -10600
108 43 -9570
109 43 -9900
110 43 -8740
111 43 -9380
112 43 -9490
113 43 -9250
114 43 -9260
115 43 -9950
20 42 -17560
21 42 -16470
22 42 -15900
23 42 -15330
24 42 -15150
25 42 -14860
26 42 -14210
27 42 -13140
28 42 -11600
29 42 -11410
30 42 -10610
31 42 -9770
32 42 -9830
33 42 -11110
34 42 -10100
35 42 -10100
36 42 -10310
37 42 -10260
38 42 -10530
39 42 -11060
40 42 -11010
41 42 -10250
42 42 -10250
43 42 -10560
44 42 -10700
45 42 -10900
46 42 -11580
47 42 -11770
48 42 -11740
49 42 -11720
50 42 -11320
51 42 -10340
52 42 -9510
53 42 -9530
54 42 -8720
55 42 -8820
56 42 -8740
57 42 -8740
58 42 -8520
59 42 -8520
60 42 -8650
61 42 -8750
62 42 -8690
63 42 -9500
64 42 -8560
65 42 -8690
66 42 -8390
67 42 -8550
68 42 -9050
69 42 -8770
70 42 -8960
71 42 -11840
72 42 -9530
73 42 -9300
74 42 -9300
75 42 -8930
76 42 -9240
77 42 -9450
78 42 -9190
79 42 -9240
80 42 -9610
81 42 -9890
82 42 -8800
83 42 -8800
84 42 -9720
85 42 -10050
86 42 -8950
87 42 -9000
88 42 -10300
89 42 -10510
90 42 -10510
91 42 -10590
92 42 -9630
93 42 -10400
94 42 -11350
95 42 -12200
96 42 -12440
97 42 -11800
98 42 -11310
99 42 -10710
100 42 -11150
101 42 -9600
102 42 -9820
103 42 -9620
104 42 -9450
105 42 -9450
106 42 -9990
107 42 -10690
108 42 -9510
109 42 -9920
110 42 -8220
111 42 -8220
112 42 -9490
113 42 -9610
114 42 -10280
115 42 -10270
20 41 -16900
21 41 -16120
22 41 -15520
23 41 -15100
24 41 -14820
25 41 -14030
26 41 -13150
27 41 -12160
28 41 -10970
29 41 -10440
30 41 -9740
31 41 -9500
32 41 -9500
33 41 -10790
34 41 -10090
35 41 -10100
36 41 -10500
37 41 -10170
38 41 -10560
39 41 -10940
40 41 -10820
41 41 -10770
42 41 -10090
43 41 -10020
44 41 -10390
45 41 -10230
46 41 -11310
47 41 -11400
48 41 -11590
49 41 -11510
50 41 -11210
51 41 -9500
52 41 -9200
53 41 -9460
54 41 -9110
55 41 -8580
56 41 -8189
57 41 -8360
58 41 -8290
59 41 -8290
60 41 -8400
61 41 -8980
62 41 -9110
63 41 -9460
64 41 -8560
65 41 -8690
66 41 -9430
67 41 -9300
68 41 -8710
69 41 -8550
70 41 -9030
71 41 -9570
72 41 -9420
73 41 -9130
74 41 -9190
75 41 -9050
76 41 -9140
77 41 -9100
78 41 -9190
79 41 -9360
80 41 -9350
81 41 -9560
82 41 -9790
83 41 -8950
84 41 -9440
85 41 -11530
86 41 -8880
87 41 -8880
88 41 -9060
89 41 -9870
90 41 -10670
91 41 -11310
92 41 -9850
93 41 -10130
94 41 -11240
95 41 -11920
96 41 -12100
97 41 -12700
98 41 -11320
99 41 -9740
100 41 -9470
101 41 -9600
102 41 -9820
103 41 -9540
104 41 -9450
105 41 -9450
106 41 -9660
107 41 -9950
108 41 -9730
109 41 -10490
110 41 -8760
111 41 -9120
112 41 -10520
113 41 -9400
114 41 -10160
115 41 -10250
20 40 -16440
21 40 -15700
22 40 -15270
23 40 -15100
24 40 -14140
25 40 -12770
26 40 -11930
27 40 -11330
28 40 -10790
29 40 -9780
30 40 -9630
31 40 -9630
32 40 -9900
33 40 -10170
34 40 -10370
35 40 -10860
36 40 -9560
37 40 -9560
38 40 -9740
39 40 -10680
40 40 -10590
41 40 -10010
42 40 -10020
43 40 -9910
44 40 -9220
45 40 -9120
46 40 -9910
47 40 -9980
48 40 -10680
49 40 -11350
50 40 -11320
51 40 -10720
52 40 -9540
53 40 -8920
54 40 -8730
55 40 -8240
56 40 -8189
57 40 -8360
58 40 -8170
59 40 -8170
60 40 -8590
61 40 -8910
62 40 -8910
63 40 -8980
64 40 -8680
65 40 -9020
66 40 -8900
67 40 -9920
68 40 -10330
69 40 -8590
70 40 -9960
71 40 -9320
72 40 -9580
73 40 -9130
74 40 -9200
75 40 -8940
76 40 -8940
77 40 -9210
78 40 -8860
79 40 -9170
80 40 -9170
81 40 -9530
82 40 -9650
83 40 -9340
84 40 -9340
85 40 -12360
86 40 -10230
87 40 -8970
88 40 -8970
89 40 -9580
90 40 -11310
91 40 -12250
92 40 -9400
93 40 -9340
94 40 -11640
95 40 -11920
96 40 -12590
97 40 -12440
98 40 -10680
99 40 -9710
100 40 -9220
101 40 -10580
102 40 -9650
103 40 -9320
104 40 -10020
105 40 -9760
106 40 -9380
107 40 -10780
108 40 -10790
109 40 -9950
110 40 -9350
111 40 -9450
112 40 -10230
113 40 -9480
114 40 -9480
115 40 -9830
20 39 -15750
21 39 -15250
22 39 -14880
23 39 -14120
24 39 -13050
25 39 -12290
26 39 -11210
27 39 -10860
28 39 -10020
29 39 -9500
30 39 -9670
31 39 -10040
32 39 -9630
33 39 -10020
34 39 -10070
35 39 -9910
36 39 -9910
37 39 -9810
38 39 -9740
39 39 -10460
40 39 -9800
41 39 -9490
42 39 -9860
43 39 -9820
44 39 -9220
45 39 -9220
46 39 -10430
47 39 -10150
48 39 -9560
49 39 -11220
50 39 -11240
51 39 -11080
52 39 -9620
53 39 -8740
54 39 -8280
55 39 -8240
56 39 -8300
57 39 -8550
58 39 -8100
59 39 -8100
60 39 -8220
61 39 -8590
62 39 -9060
63 39 -8700
64 39 -9180
65 39 -8910
66 39 -8700
67 39 -9610
68 39 -9550
69 39 -8630
70 39 -9340
71 39 -9320
72 39 -9790
73 39 -9280
74 39 -9450
75 39 -9200
76 39 -9470
77 39 -9320
78 39 -9070
79 39 -9210
80 39 -8470
81 39 -8530
82 39 -9480
83 39 -9560
84 39 -9560
85 39 -11890
86 39 -11000
87 39 -9420
88 39 -9150
89 39 -9150
90 39 -11350
91 39 -11660
92 39 -9480
93 39 -9050
94 39 -11440
95 39 -10490
96 39 -12240
97 39 -12020
98 39 -10680
99 39 -10630
100 39 -10050
101 39 -9970
102 39 -9340
103 39 -9650
104 39 -9650
105 39 -10400
106 39 -10360
107 39 -10300
108 39 -10470
109 39 -9830
110 39 -9680
111 39 -8610
112 39 -9190
113 39 -9480
114 39 -9480
115 39 -9830
20 38 -15520
21 38 -15140
22 38 -14350
23 38 -13520
24 38 -12480
25 38 -11450
26 38 -10690
27 38 -10090
28 38 -9640
29 38 -9400
30 38 -9790
31 38 -9410
32 38 -9480
33 38 -9990
34 38 -9990
35 38 -10030
36 38 -9850
37 38 -10210
38 38 -9530
39 38 -9360
40 38 -9530
41 38 -9590
42 38 -9860
43 38 -9700
44 38 -9780
45 38 -9780
46 38 -9790
47 38 -9250
48 38 -9250
49 38 -10540
50 38 -10890
51 38 -11000
52 38 -9450
53 38 -8800
54 38 -8270
55 38 -8350
56 38 -8540
57 38 -8530
58 38 -8100
59 38 -8100
60 38 -8020
61 38 -8900
62 38 -8960
63 38 -8700
64 38 -9320
65 38 -9320
66 38 -9290
67 38 -9660
68 38 -9550
69 38 -8930
70 38 -9520
71 38 -8710
72 38 -8830
73 38 -9050
74 38 -9320
75 38 -9340
76 38 -9390
77 38 -9310
78 38 -9190
79 38 -9190
80 38 -8480
81 38 -8480
82 38 -9570
83 38 -10020
84 38 -9890
85 38 -11700
86 38 -11930
87 38 -11210
88 38 -9150
89 38 -9150
90 38 -9790
91 38 -10650
92 38 -9660
93 38 -8860
94 38 -9980
95 38 -9650
96 38 -12380
97 38 -11590
98 38 -10760
99 38 -9550
100 38 -9550
101 38 -9800
102 38 -9710
103 38 -9630
104 38 -9550
105 38 -9260
106 38 -9090
107 38 -10260
108 38 -9460
109 38 -9190
110 38 -9150
111 38 -8690
112 38 -9000
113 38 -9850
114 38 -9400
115 38 -9530
20 37 -15160
21 37 -14620
22 37 -13860
23 37 -12420
24 37 -11510
25 37 -10790
26 37 -9980
27 37 -9730
28 37 -9510
29 37 -10000
30 37 -9790
31 37 -9610
32 37 -10090
33 37 -10120
34 37 -9790
35 37 -9840
36 37 -9850
37 37 -9940
38 37 -9420
39 37 -9440
40 37 -9330
41 37 -9180
42 37 -9560
43 37 -9510
44 37 -9150
45 37 -9280
46 37 -9520
47 37 -9250
48 37 -9250
49 37 -9980
50 37 -9590
51 37 -10810
52 37 -9520
53 37 -8710
54 37 -8460
55 37 -8330
56 37 -8540
57 37 -8410
58 37 -8300
59 37 -7970
60 37 -8080
61 37 -8570
62 37 -8600
63 37 -9000
64 37 -8880
65 37 -9170
66 37 -9350
67 37 -9420
68 37 -9680
69 37 -9310
70 37 -11170
71 37 -8950
72 37 -8980
73 37 -9410
74 37 -9410
75 37 -10090
76 37 -10330
77 37 -9760
78 37 -9760
79 37 -9200
80 37 -9390
81 37 -9600
82 37 -9870
83 37 -9680
84 37 -9680
85 37 -11700
86 37 -11230
87 37 -10850
88 37 -9170
89 37 -9010
90 37 -9010
91 37 -10650
92 37 -11690
93 37 -10010
94 37 -10290
95 37 -9670
96 37 -11720
97 37 -11570
98 37 -11240
99 37 -10060
100 37 -9560
101 37 -9840
102 37 -10230
103 37 -9360
104 37 -9060
105 37 -8520
106 37 -8830
107 37 -9540
108 37 -9080
109 37 -9190
110 37 -9020
111 37 -8530
112 37 -8530
113 37 -10010
114 37 -9230
115 37 -9190
20 36 -14810
21 36 -13300
22 36 -12950
23 36 -11920
24 36 -10750
25 36 -9790
26 36 -9420
27 36 -9380
28 36 -9590
29 36 -11150
30 36 -10240
31 36 -9990
32 36 -10270
33 36 -10000
34 36 -9790
35 36 -9570
36 36 -9440
37 36 -9920
38 36 -9990
39 36 -9850
40 36 -9550
41 36 -9130
42 36 -9690
43 36 -9520
44 36 -9150
45 36 -9280
46 36 -9180
47 36 -9290
48 36 -9850
49 36 -9850
50 36 -9340
51 36 -9950
52 36 -10430
53 36 -8920
54 36 -8590
55 36 -8380
56 36 -8380
57 36 -8410
58 36 -8240
59 36 -8220
60 36 -8200
61 36 -8480
62 36 -8630
63 36 -8860
64 36 -9660
65 36 -9910
66 36 -10120
67 36 -10010
68 36 -8950
69 36 -8950
70 36 -9860
71 36 -9170
72 36 -10560
73 36 -9860
74 36 -9970
75 36 -10850
76 36 -11280
77 36 -10830
78 36 -10920
79 36 -9740
80 36 -9950
81 36 -9750
82 36 -9260
83 36 -9340
84 36 -10120
85 36 -11910
86 36 -10810
87 36 -10950
88 36 -10280
89 36 -9250
90 36 -9250
91 36 -10610
92 36 -11140
93 36 -10910
94 36 -10290
95 36 -10290
96 36 -11720
97 36 -11720
98 36 -11240
99 36 -10840
100 36 -9820
101 36 -9150
102 36 -10370
103 36 -9040
104 36 -8650
105 36 -8540
106 36 -9170
107 36 -9610
108 36 -8900
109 36 -9330
110 36 -8820
111 36 -8620
112 36 -8620
113 36 -9070
114 36 -9050
115 36 -9080
21 35 -12000
22 35 -12000
23 35 -11470
24 35 -10150
25 35 -9520
26 35 -9090
27 35 -9270
28 35 -11020
29 35 -10500
30 35 -10680
31 35 -10240
32 35 -10280
33 35 -10220
34 35 -9590
35 35 -9510
36 35 -9440
37 35 -9990
38 35 -9860
39 35 -9720
40 35 -9380
41 35 -9380
42 35 -9240
43 35 -9530
44 35 -9580
45 35 -10320
46 35 -9150
47 35 -9050
48 35 -9010
49 35 -9230
50 35 -9330
51 35 -9950
52 35 -10640
53 35 -10310
54 35 -9370
55 35 -9640
56 35 -8740
57 35 -8540
58 35 -8410
59 35 -8410
60 35 -9070
61 35 -8580
62 35 -8860
63 35 -9080
64 35 -10980
65 35 -11030
66 35 -6650
67 35 -6650
68 35 -9300
69 35 -9300
70 35 -10210
71 35 -10210
72 35 -11950
73 35 -11330
74 35 -9730
75 35 -9870
76 35 -9310
77 35 -9510
78 35 -9880
79 35 -9880
80 35 -10040
81 35 -10040
82 35 -9200
83 35 -9200
84 35 -9460
85 35 -12080
86 35 -10810
87 35 -12060
88 35 -9870
89 35 -10060
90 35 -9790
91 35 -10830
92 35 -10820
93 35 -10820
94 35 -10850
95 35 -10350
96 35 -11000
97 35 -11740
98 35 -11550
99 35 -9990
100 35 -9620
101 35 -8820
102 35 -9200
103 35 -9040
104 35 -8810
105 35 -9060
106 35 -9310
107 35 -8710
108 35 -8550
109 35 -9800
110 35 -8760
111 35 -9230
112 35 -8880
113 35 -9020
114 35 -8550
115 35 -8800
21 34 -11660
22 34 -11010
23 34 -10250
24 34 -9840
25 34 -9360
26 34 -9090
27 34 -9380
28 34 -10740
29 34 -10510
30 34 -10560
31 34 -9830
32 34 -9930
33 34 -10220
34 34 -9650
35 34 -9650
36 34 -9240
37 34 -9700
38 34 -9230
39 34 -9230
40 34 -9680
41 34 -9110
42 34 -8870
43 34 -9670
44 34 -9520
45 34 -9440
46 34 -9100
47 34 -8940
48 34 -9040
49 34 -9170
50 34 -9430
51 34 -9780
52 34 -9780
53 34 -10660
54 34 -10520
55 34 -10470
56 34 -10100
57 34 -9730
58 34 -10240
59 34 -10680
60 34 -10850
61 34 -10550
62 34 -11010
63 34 -11730
64 34 -11720
65 34 -11880
66 34 -11780
67 34 -11050
68 34 -10590
69 34 -10910
70 34 -11940
71 34 -10690
72 34 -9970
73 34 -9200
74 34 -9200
75 34 -9520
76 34 -8980
77 34 -8860
78 34 -8980
79 34 -8980
80 34 -9320
81 34 -9860
82 34 -9440
83 34 -9230
84 34 -9270
85 34 -12070
86 34 -10980
87 34 -10980
88 34 -9840
89 34 -9820
90 34 -9860
91 34 -11610
92 34 -11320
93 34 -9660
94 34 -10200
95 34 -9860
96 34 -10460
97 34 -10710
98 34 -11240
99 34 -9910
100 34 -9430
101 34 -8210
102 34 -8540
103 34 -10230
104 34 -9480
105 34 -9380
106 34 -8900
107 34 -8630
108 34 -8550
109 34 -9100
110 34 -8760
111 34 -8880
112 34 -8500
113 34 -8430
114 34 -8280
115 34 -8280
21 33 -10830
22 33 -10270
23 33 -9770
24 33 -9770
25 33 -8970
26 33 -8970
27 33 -10010
28 33 -10510
29 33 -10470
30 33 -10470
31 33 -9970
32 33 -9890
33 33 -10190
34 33 -10060
35 33 -9560
36 33 -9490
37 33 -10040
38 33 -9190
39 33 -9190
40 33 -9970
41 33 -8970
42 33 -9050
43 33 -9320
44 33 -9320
45 33 -9350
46 33 -9210
47 33 -9190
48 33 -9130
49 33 -9060
50 33 -9060
51 33 -9840
52 33 -9270
53 33 -9730
54 33 -10190
55 33 -8790
56 33 -8520
57 33 -8520
58 33 -9330
59 33 -9690
60 33 -9690
61 33 -11260
62 33 -11490
63 33 -11340
64 33 -9970
65 33 -9930
66 33 -10230
67 33 -10130
68 33 -10010
69 33 -9460
70 33 -9460
71 33 -9440
72 33 -8930
73 33 -9090
74 33 -8870
75 33 -9270
76 33 -8800
77 33 -8800
78 33 -8510
79 33 -8630
80 33 -9310
81 33 -9350
82 33 -9470
83 33 -8980
84 33 -8980
85 33 -10160
86 33 -10280
87 33 -10820
88 33 -8980
89 33 -9450
90 33 -11520
91 33 -10610
92 33 -9940
93 33 -9340
94 33 -9340
95 33 -9450
96 33 -9340
97 33 -9500
98 33 -10800
99 33 -9610
100 33 -9610
101 33 -8250
102 33 -8670
103 33 -9970
104 33 -8950
105 33 -9170
106 33 -8720
107 33 -9690
108 33 -8290
109 33 -8850
110 33 -8390
111 33 -8360
112 33 -8410
113 33 -8430
114 33 -8480
115 33 -8220
20 32 -10430
21 32 -9980
22 32 -9690
23 32 -9570
24 32 -9500
25 32 -9250
26 32 -9320
27 32 -11360
28 32 -11100
29 32 -10380
30 32 -10340
31 32 -10210
32 32 -10020
33 32 -10270
34 32 -9400
35 32 -9980
36 32 -10130
37 32 -9880
38 32 -9880
39 32 -9150
40 32 -9060
41 32 -9010
42 32 -8950
43 32 -9010
44 32 -9010
45 32 -9830
46 32 -9700
47 32 -9320
48 32 -9090
49 32 -8890
50 32 -9630
51 32 -9810
52 32 -8950
53 32 -9630
54 32 -9130
55 32 -8610
56 32 -8370
57 32 -8520
58 32 -8620
59 32 -8910
60 32 -9070
61 32 -11010
62 32 -9420
63 32 -9420
64 32 -9870
65 32 -9350
66 32 -9320
67 32 -9880
68 32 -8950
69 32 -8810
70 32 -9460
71 32 -8960
72 32 -8800
73 32 -8860
74 32 -8720
75 32 -8920
76 32 -8800
77 32 -8580
78 32 -8850
79 32 -8960
80 32 -9170
81 32 -8780
82 32 -8890
83 32 -8770
84 32 -8770
85 32 -9870
86 32 -9660
87 32 -9660
88 32 -8980
89 32 -10060
90 32 -10460
91 32 -9390
92 32 -9740
93 32 -9710
94 32 -9740
95 32 -9160
96 32 -9260
97 32 -9500
98 32 -10390
99 32 -10640
100 32 -9200
101 32 -8880
102 32 -8880
103 32 -10220
104 32 -9010
105 32 -9010
106 32 -9340
107 32 -9340
108 32 -8130
109 32 -8650
110 32 -8740
111 32 -9000
112 32 -8620
113 32 -8450
114 32 -8210
115 32 -7910
21 31 -9730
22 31 -9510
23 31 -9170
24 31 -9000
25 31 -9140
26 31 -9560
27 31 -11280
28 31 -11080
29 31 -10510
30 31 -9820
31 31 -9940
32 31 -9910
33 31 -9410
34 31 -9400
35 31 -9460
36 31 -9760
37 31 -10040
38 31 -9510
39 31 -9100
40 31 -9190
41 31 -8780
42 31 -8780
43 31 -9150
44 31 -9530
45 31 -9170
46 31 -9170
47 31 -9170
48 31 -8980
49 31 -8720
50 31 -9130
51 31 -9320
52 31 -9160
53 31 -9090
54 31 -8480
55 31 -8490
56 31 -8570
57 31 -8380
58 31 -8390
59 31 -8390
60 31 -9070
61 31 -9310
62 31 -9310
63 31 -9420
64 31 -10070
65 31 -9160
66 31 -8920
67 31 -9430
68 31 -9430
69 31 -8870
70 31 -9800
71 31 -8960
72 31 -9100
73 31 -8950
74 31 -8600
75 31 -8870
76 31 -8800
77 31 -8580
78 31 -9070
79 31 -9070
80 31 -9100
81 31 -9180
82 31 -8700
83 31 -8700
84 31 -8890
85 31 -9230
86 31 -9660
87 31 -10990
88 31 -10140
89 31 -9310
90 31 -9740
91 31 -9350
92 31 -11570
93 31 -10130
94 31 -10060
95 31 -9160
96 31 -9190
97 31 -9060
98 31 -10600
99 31 -10940
100 31 -9200
101 31 -9650
102 31 -8870
103 31 -10520
104 31 -9390
105 31 -8800
106 31 -9480
107 31 -8750
108 31 -8180
109 31 -8690
110 31 -8690
111 31 -8610
112 31 -8610
113 31 -8450
114 31 -8450
115 31 -8260
21 30 -9340
22 30 -9230
23 30 -8960
24 30 -9170
25 30 -9660
26 30 -9660
27 30 -10750
28 30 -10750
29 30 -10420
30 30 -9770
31 30 -9770
32 30 -9600
33 30 -9530
34 30 -9290
35 30 -9290
36 30 -9720
37 30 -9740
38 30 -9330
39 30 -9330
40 30 -9000
41 30 -8630
42 30 -8630
43 30 -9070
44 30 -9130
45 30 -9160
46 30 -9110
47 30 -9130
48 30 -8980
49 30 -8950
50 30 -8970
51 30 -8980
52 30 -8420
53 30 -8420
54 30 -8350
55 30 -8400
56 30 -8550
57 30 -8150
58 30 -8430
59 30 -8430
60 30 -10140
61 30 -9140
62 30 -9310
63 30 -9590
64 30 -9690
65 30 -9960
66 30 -9110
67 30 -10180
68 30 -8940
69 30 -8750
70 30 -8690
71 30 -8690
72 30 -8920
73 30 -8700
74 30 -8610
75 30 -8770
76 30 -9200
77 30 -8940
78 30 -8830
